op_carrier_fl_num,op_unique_carrier,origin_airport_id,dest_airport_id,distance,route,day,Key,fl_date,AvgTemp,Precipitation,Snow_mm,WindSpeed,lat,lon,Month
2364,AA,13930,12892,1744.0,13930-12892,5,41.9786-41.9786,2020-01-05,-0.7,0.0,0.0,22.3,41.9786,-87.9048,1
487,DL,13930,14747,1721.0,13930-14747,7,41.9786-41.9786,2020-01-07,1.1,0.0,0.0,17.3,41.9786,-87.9048,1
3014,OO,13930,12339,177.0,13930-12339,7,41.9786-41.9786,2020-01-07,1.1,0.0,0.0,17.3,41.9786,-87.9048,1
4686,AX,13930,14730,286.0,13930-14730,4,41.9786-41.9786,2020-01-04,-0.1,0.8,30.0,14.8,41.9786,-87.9048,1
4201,MQ,13930,13230,594.0,13930-13230,3,41.9786-41.9786,2020-01-03,3.6,0.0,0.0,9.7,41.9786,-87.9048,1
3532,MQ,13930,13290,501.0,13930-13290,1,41.9786-41.9786,2020-01-01,-2.1,0.0,0.0,19.1,41.9786,-87.9048,1
624,UA,13930,11278,612.0,13930-11278,1,41.9786-41.9786,2020-01-01,-2.1,0.0,0.0,19.1,41.9786,-87.9048,1
2744,AA,13930,12892,1744.0,13930-12892,4,41.9786-41.9786,2020-01-04,-0.1,0.8,30.0,14.8,41.9786,-87.9048,1
3602,MQ,13930,11003,196.0,13930-11003,5,41.9786-41.9786,2020-01-05,-0.7,0.0,0.0,22.3,41.9786,-87.9048,1
3473,YX,13930,15376,1437.0,13930-15376,2,41.9786-41.9786,2020-01-02,5.4,0.0,0.0,18.7,41.9786,-87.9048,1
5721,OO,13930,10372,1013.0,13930-10372,3,41.9786-41.9786,2020-01-03,3.6,0.0,0.0,9.7,41.9786,-87.9048,1
6007,YX,13930,10721,867.0,13930-10721,2,41.9786-41.9786,2020-01-02,5.4,0.0,0.0,18.7,41.9786,-87.9048,1
1536,UA,13930,14027,1143.0,13930-14027,4,41.9786-41.9786,2020-01-04,-0.1,0.8,30.0,14.8,41.9786,-87.9048,1
5216,OO,13930,12953,733.0,13930-12953,7,41.9786-41.9786,2020-01-07,1.1,0.0,0.0,17.3,41.9786,-87.9048,1
1126,UA,13930,12266,925.0,13930-12266,5,41.9786-41.9786,2020-01-05,-0.7,0.0,0.0,22.3,41.9786,-87.9048,1
1263,UA,13930,13487,334.0,13930-13487,4,41.9786-41.9786,2020-01-04,-0.1,0.8,30.0,14.8,41.9786,-87.9048,1
2335,UA,13930,11697,1182.0,13930-11697,1,41.9786-41.9786,2020-01-01,-2.1,0.0,0.0,19.1,41.9786,-87.9048,1
4464,EV,13930,14574,530.0,13930-14574,6,41.9786-41.9786,2020-01-06,1.0,0.0,0.0,15.5,41.9786,-87.9048,1
1245,AS,13930,12892,1744.0,13930-12892,6,41.9786-41.9786,2020-01-06,1.0,0.0,0.0,15.5,41.9786,-87.9048,1
2786,AA,13930,12892,1744.0,13930-12892,2,41.9786-41.9786,2020-01-02,5.4,0.0,0.0,18.7,41.9786,-87.9048,1
3291,OO,13930,13296,843.0,13930-13296,7,41.9786-41.9786,2020-01-07,1.1,0.0,0.0,17.3,41.9786,-87.9048,1
3640,MQ,13930,11986,137.0,13930-11986,4,41.9786-41.9786,2020-01-04,-0.1,0.8,30.0,14.8,41.9786,-87.9048,1
1186,UA,13930,12892,1744.0,13930-12892,2,41.9786-41.9786,2020-01-02,5.4,0.0,0.0,18.7,41.9786,-87.9048,1
369,UA,13930,12892,1744.0,13930-12892,3,41.9786-41.9786,2020-01-03,3.6,0.0,0.0,9.7,41.9786,-87.9048,1
549,UA,13930,14057,1739.0,13930-14057,1,41.9786-41.9786,2020-01-01,-2.1,0.0,0.0,19.1,41.9786,-87.9048,1
3816,MQ,13930,12339,177.0,13930-12339,6,41.9786-41.9786,2020-01-06,1.0,0.0,0.0,15.5,41.9786,-87.9048,1
5091,OO,13930,13121,489.0,13930-13121,6,41.9786-41.9786,2020-01-06,1.0,0.0,0.0,15.5,41.9786,-87.9048,1
2994,OO,13930,10257,723.0,13930-10257,5,41.9786-41.9786,2020-01-05,-0.7,0.0,0.0,22.3,41.9786,-87.9048,1
3923,ZW,13930,11267,240.0,13930-11267,1,41.9786-41.9786,2020-01-01,-2.1,0.0,0.0,19.1,41.9786,-87.9048,1
3070,OO,13930,11618,719.0,13930-11618,4,41.9786-41.9786,2020-01-04,-0.1,0.8,30.0,14.8,41.9786,-87.9048,1
5691,OO,13930,10713,1437.0,13930-10713,6,41.9786-41.9786,2020-01-06,1.0,0.0,0.0,15.5,41.9786,-87.9048,1
702,UA,13930,11042,315.0,13930-11042,6,41.9786-41.9786,2020-01-06,1.0,0.0,0.0,15.5,41.9786,-87.9048,1
3826,ZW,13930,12197,738.0,13930-12197,5,41.9786-41.9786,2020-01-05,-0.7,0.0,0.0,22.3,41.9786,-87.9048,1
205,UA,13930,11278,612.0,13930-11278,2,41.9786-41.9786,2020-01-02,5.4,0.0,0.0,18.7,41.9786,-87.9048,1
1011,AS,13930,14747,1721.0,13930-14747,7,41.9786-41.9786,2020-01-07,1.1,0.0,0.0,17.3,41.9786,-87.9048,1
3361,MQ,13930,10693,409.0,13930-10693,7,41.9786-41.9786,2020-01-07,1.1,0.0,0.0,17.3,41.9786,-87.9048,1
1359,AA,13930,14100,678.0,13930-14100,2,41.9786-41.9786,2020-01-02,5.4,0.0,0.0,18.7,41.9786,-87.9048,1
5037,OO,13930,13344,119.0,13930-13344,2,41.9786-41.9786,2020-01-02,5.4,0.0,0.0,18.7,41.9786,-87.9048,1
5940,OO,13930,14696,84.0,13930-14696,7,41.9786-41.9786,2020-01-07,1.1,0.0,0.0,17.3,41.9786,-87.9048,1
407,UA,13930,11292,888.0,13930-11292,7,41.9786-41.9786,2020-01-07,1.1,0.0,0.0,17.3,41.9786,-87.9048,1
3793,ZW,13930,12197,738.0,13930-12197,5,41.9786-41.9786,2020-01-05,-0.7,0.0,0.0,22.3,41.9786,-87.9048,1
2561,AA,13930,14635,1120.0,13930-14635,4,41.9786-41.9786,2020-01-04,-0.1,0.8,30.0,14.8,41.9786,-87.9048,1
651,UA,13930,14679,1723.0,13930-14679,4,41.9786-41.9786,2020-01-04,-0.1,0.8,30.0,14.8,41.9786,-87.9048,1
3485,MQ,13930,11066,296.0,13930-11066,2,41.9786-41.9786,2020-01-02,5.4,0.0,0.0,18.7,41.9786,-87.9048,1
3818,ZW,13930,12945,323.0,13930-12945,1,41.9786-41.9786,2020-01-01,-2.1,0.0,0.0,19.1,41.9786,-87.9048,1
4228,MQ,13930,12278,588.0,13930-12278,6,41.9786-41.9786,2020-01-06,1.0,0.0,0.0,15.5,41.9786,-87.9048,1
309,AA,13930,11292,888.0,13930-11292,1,41.9786-41.9786,2020-01-01,-2.1,0.0,0.0,19.1,41.9786,-87.9048,1
5110,OO,13930,14877,559.0,13930-14877,6,41.9786-41.9786,2020-01-06,1.0,0.0,0.0,15.5,41.9786,-87.9048,1
3592,MQ,13930,10693,409.0,13930-10693,4,41.9786-41.9786,2020-01-04,-0.1,0.8,30.0,14.8,41.9786,-87.9048,1
4141,OO,12280,14869,188.0,12280-14869,6,43.514599-43.514599,2020-01-06,-2.4,0.0,0.0,22.8,43.514599,-112.070999,1
286,HA,12173,13830,100.0,12173-13830,1,21.32062-21.32062,2020-01-01,24.4,0.0,0.0,10.1,21.32062,-157.924228,1
184,DL,12173,12892,2556.0,12173-12892,6,21.32062-21.32062,2020-01-06,24.9,0.0,0.0,21.6,21.32062,-157.924228,1
2150,UA,12173,11292,3365.0,12173-11292,2,21.32062-21.32062,2020-01-02,23.9,0.3,0.0,11.5,21.32062,-157.924228,1
558,HA,12173,12758,163.0,12173-12758,4,21.32062-21.32062,2020-01-04,24.4,0.0,0.0,18.7,21.32062,-157.924228,1
528,HA,12173,12758,163.0,12173-12758,7,21.32062-21.32062,2020-01-07,25.3,0.0,0.0,33.1,21.32062,-157.924228,1
276,HA,12173,13830,100.0,12173-13830,2,21.32062-21.32062,2020-01-02,23.9,0.3,0.0,11.5,21.32062,-157.924228,1
1221,UA,12173,12892,2556.0,12173-12892,2,21.32062-21.32062,2020-01-02,23.9,0.3,0.0,11.5,21.32062,-157.924228,1
724,UA,12173,14771,2398.0,12173-14771,3,21.32062-21.32062,2020-01-03,24.0,3.8,0.0,20.2,21.32062,-157.924228,1
12,HA,12173,14771,2398.0,12173-14771,6,21.32062-21.32062,2020-01-06,24.9,0.0,0.0,21.6,21.32062,-157.924228,1
836,DL,12173,10397,4502.0,12173-10397,7,21.32062-21.32062,2020-01-07,25.3,0.0,0.0,33.1,21.32062,-157.924228,1
20,HA,12173,14893,2462.0,12173-14893,2,21.32062-21.32062,2020-01-02,23.9,0.3,0.0,11.5,21.32062,-157.924228,1
222,HA,12173,12402,216.0,12173-12402,6,21.32062-21.32062,2020-01-06,24.9,0.0,0.0,21.6,21.32062,-157.924228,1
156,HA,12173,13830,100.0,12173-13830,6,21.32062-21.32062,2020-01-06,24.9,0.0,0.0,21.6,21.32062,-157.924228,1
448,DL,12173,12478,4983.0,12173-12478,2,21.32062-21.32062,2020-01-02,23.9,0.3,0.0,11.5,21.32062,-157.924228,1
233,HA,12173,12982,102.0,12173-12982,4,21.32062-21.32062,2020-01-04,24.4,0.0,0.0,18.7,21.32062,-157.924228,1
208,HA,12173,12758,163.0,12173-12758,7,21.32062-21.32062,2020-01-07,25.3,0.0,0.0,33.1,21.32062,-157.924228,1
183,HA,12173,12982,102.0,12173-12982,5,21.32062-21.32062,2020-01-05,24.8,0.0,0.0,18.4,21.32062,-157.924228,1
356,HA,12173,13830,100.0,12173-13830,4,21.32062-21.32062,2020-01-04,24.4,0.0,0.0,18.7,21.32062,-157.924228,1
992,AS,12173,14679,2614.0,12173-14679,6,21.32062-21.32062,2020-01-06,24.9,0.0,0.0,21.6,21.32062,-157.924228,1
372,UA,12173,14771,2398.0,12173-14771,5,21.32062-21.32062,2020-01-05,24.8,0.0,0.0,18.4,21.32062,-157.924228,1
2225,WN,12173,12982,102.0,12173-12982,6,21.32062-21.32062,2020-01-06,24.9,0.0,0.0,21.6,21.32062,-157.924228,1
22,HA,12173,14747,2677.0,12173-14747,3,21.32062-21.32062,2020-01-03,24.0,3.8,0.0,20.2,21.32062,-157.924228,1
298,AA,12173,12892,2556.0,12173-12892,3,21.32062-21.32062,2020-01-03,24.0,3.8,0.0,20.2,21.32062,-157.924228,1
358,HA,12173,12758,163.0,12173-12758,6,21.32062-21.32062,2020-01-06,24.9,0.0,0.0,21.6,21.32062,-157.924228,1
276,HA,12173,13830,100.0,12173-13830,6,21.32062-21.32062,2020-01-06,24.9,0.0,0.0,21.6,21.32062,-157.924228,1
252,UA,12173,12266,3904.0,12173-12266,4,21.32062-21.32062,2020-01-04,24.4,0.0,0.0,18.7,21.32062,-157.924228,1
652,EM,12173,13347,54.0,12173-13347,1,21.32062-21.32062,2020-01-01,24.4,0.0,0.0,10.1,21.32062,-157.924228,1
28,HA,12173,14747,2677.0,12173-14747,5,21.32062-21.32062,2020-01-05,24.8,0.0,0.0,18.4,21.32062,-157.924228,1
362,UA,12173,11618,4962.0,12173-11618,4,21.32062-21.32062,2020-01-04,24.4,0.0,0.0,18.7,21.32062,-157.924228,1
108,HA,12173,12758,163.0,12173-12758,4,21.32062-21.32062,2020-01-04,24.4,0.0,0.0,18.7,21.32062,-157.924228,1
102,AA,12173,11298,3784.0,12173-11298,2,21.32062-21.32062,2020-01-02,23.9,0.3,0.0,11.5,21.32062,-157.924228,1
664,EM,12173,13034,72.0,12173-13034,4,21.32062-21.32062,2020-01-04,24.4,0.0,0.0,18.7,21.32062,-157.924228,1
655,WN,12173,12758,163.0,12173-12758,6,21.32062-21.32062,2020-01-06,24.9,0.0,0.0,21.6,21.32062,-157.924228,1
142,HA,12173,12402,216.0,12173-12402,1,21.32062-21.32062,2020-01-01,24.4,0.0,0.0,10.1,21.32062,-157.924228,1
286,HA,12173,13830,100.0,12173-13830,3,21.32062-21.32062,2020-01-03,24.0,3.8,0.0,20.2,21.32062,-157.924228,1
596,HA,12173,13830,100.0,12173-13830,1,21.32062-21.32062,2020-01-01,24.4,0.0,0.0,10.1,21.32062,-157.924228,1
239,AA,12173,12892,2556.0,12173-12892,4,21.32062-21.32062,2020-01-04,24.4,0.0,0.0,18.7,21.32062,-157.924228,1
246,WN,12173,12758,163.0,12173-12758,5,21.32062-21.32062,2020-01-05,24.8,0.0,0.0,18.4,21.32062,-157.924228,1
362,HA,12173,12402,216.0,12173-12402,1,21.32062-21.32062,2020-01-01,24.4,0.0,0.0,10.1,21.32062,-157.924228,1
288,HA,12173,12758,163.0,12173-12758,5,21.32062-21.32062,2020-01-05,24.8,0.0,0.0,18.4,21.32062,-157.924228,1
834,AS,12173,14057,2603.0,12173-14057,2,21.32062-21.32062,2020-01-02,23.9,0.3,0.0,11.5,21.32062,-157.924228,1
2225,WN,12173,12982,102.0,12173-12982,7,21.32062-21.32062,2020-01-07,25.3,0.0,0.0,33.1,21.32062,-157.924228,1
122,HA,12173,12402,216.0,12173-12402,3,21.32062-21.32062,2020-01-03,24.0,3.8,0.0,20.2,21.32062,-157.924228,1
126,HA,12173,13830,100.0,12173-13830,2,21.32062-21.32062,2020-01-02,23.9,0.3,0.0,11.5,21.32062,-157.924228,1
1231,UA,12173,12892,2556.0,12173-12892,7,21.32062-21.32062,2020-01-07,25.3,0.0,0.0,33.1,21.32062,-157.924228,1
156,HA,12173,13830,100.0,12173-13830,4,21.32062-21.32062,2020-01-04,24.4,0.0,0.0,18.7,21.32062,-157.924228,1
273,HA,12173,12982,102.0,12173-12982,4,21.32062-21.32062,2020-01-04,24.4,0.0,0.0,18.7,21.32062,-157.924228,1
602,DL,12173,14869,2994.0,12173-14869,6,21.32062-21.32062,2020-01-06,24.9,0.0,0.0,21.6,21.32062,-157.924228,1
126,HA,12173,13830,100.0,12173-13830,5,21.32062-21.32062,2020-01-05,24.8,0.0,0.0,18.4,21.32062,-157.924228,1
344,UA,12173,12264,4817.0,12173-12264,1,21.32062-21.32062,2020-01-01,24.4,0.0,0.0,10.1,21.32062,-157.924228,1
648,EM,12173,12492,84.0,12173-12492,7,21.32062-21.32062,2020-01-07,25.3,0.0,0.0,33.1,21.32062,-157.924228,1
556,HA,12173,13830,100.0,12173-13830,5,21.32062-21.32062,2020-01-05,24.8,0.0,0.0,18.4,21.32062,-157.924228,1
654,EM,12173,13034,72.0,12173-13034,5,21.32062-21.32062,2020-01-05,24.8,0.0,0.0,18.4,21.32062,-157.924228,1
383,UA,12173,11292,3365.0,12173-11292,2,21.32062-21.32062,2020-01-02,23.9,0.3,0.0,11.5,21.32062,-157.924228,1
128,HA,12173,12758,163.0,12173-12758,6,21.32062-21.32062,2020-01-06,24.9,0.0,0.0,21.6,21.32062,-157.924228,1
278,HA,12173,12758,163.0,12173-12758,3,21.32062-21.32062,2020-01-03,24.0,3.8,0.0,20.2,21.32062,-157.924228,1
323,HA,12173,12982,102.0,12173-12982,4,21.32062-21.32062,2020-01-04,24.4,0.0,0.0,18.7,21.32062,-157.924228,1
128,HA,12173,12758,163.0,12173-12758,5,21.32062-21.32062,2020-01-05,24.8,0.0,0.0,18.4,21.32062,-157.924228,1
1802,WN,12173,13830,100.0,12173-13830,4,21.32062-21.32062,2020-01-04,24.4,0.0,0.0,18.7,21.32062,-157.924228,1
678,EM,12173,12492,84.0,12173-12492,2,21.32062-21.32062,2020-01-02,23.9,0.3,0.0,11.5,21.32062,-157.924228,1
138,HA,12173,12758,163.0,12173-12758,4,21.32062-21.32062,2020-01-04,24.4,0.0,0.0,18.7,21.32062,-157.924228,1
18,HA,12173,12889,2762.0,12173-12889,7,21.32062-21.32062,2020-01-07,25.3,0.0,0.0,33.1,21.32062,-157.924228,1
246,HA,12173,13830,100.0,12173-13830,1,21.32062-21.32062,2020-01-01,24.4,0.0,0.0,10.1,21.32062,-157.924228,1
1221,UA,12173,12892,2556.0,12173-12892,4,21.32062-21.32062,2020-01-04,24.4,0.0,0.0,18.7,21.32062,-157.924228,1
552,HA,12173,12402,216.0,12173-12402,3,21.32062-21.32062,2020-01-03,24.0,3.8,0.0,20.2,21.32062,-157.924228,1
5380,WN,12173,13830,100.0,12173-13830,6,21.32062-21.32062,2020-01-06,24.9,0.0,0.0,21.6,21.32062,-157.924228,1
362,UA,12173,11618,4962.0,12173-11618,6,21.32062-21.32062,2020-01-06,24.9,0.0,0.0,21.6,21.32062,-157.924228,1
218,UA,12173,13930,4243.0,12173-13930,2,21.32062-21.32062,2020-01-02,23.9,0.3,0.0,11.5,21.32062,-157.924228,1
192,HA,12173,12402,216.0,12173-12402,7,21.32062-21.32062,2020-01-07,25.3,0.0,0.0,33.1,21.32062,-157.924228,1
176,HA,12173,13830,100.0,12173-13830,1,21.32062-21.32062,2020-01-01,24.4,0.0,0.0,10.1,21.32062,-157.924228,1
710,AS,12173,14771,2398.0,12173-14771,1,21.32062-21.32062,2020-01-01,24.4,0.0,0.0,10.1,21.32062,-157.924228,1
556,HA,12173,13830,100.0,12173-13830,2,21.32062-21.32062,2020-01-02,23.9,0.3,0.0,11.5,21.32062,-157.924228,1
871,AS,12173,10299,2777.0,12173-10299,6,21.32062-21.32062,2020-01-06,24.9,0.0,0.0,21.6,21.32062,-157.924228,1
286,HA,12173,13830,100.0,12173-13830,4,21.32062-21.32062,2020-01-04,24.4,0.0,0.0,18.7,21.32062,-157.924228,1
356,HA,12173,13830,100.0,12173-13830,7,21.32062-21.32062,2020-01-07,25.3,0.0,0.0,33.1,21.32062,-157.924228,1
896,AS,12173,14747,2677.0,12173-14747,4,21.32062-21.32062,2020-01-04,24.4,0.0,0.0,18.7,21.32062,-157.924228,1
512,HA,12173,12402,216.0,12173-12402,3,21.32062-21.32062,2020-01-03,24.0,3.8,0.0,20.2,21.32062,-157.924228,1
184,DL,12173,12892,2556.0,12173-12892,4,21.32062-21.32062,2020-01-04,24.4,0.0,0.0,18.7,21.32062,-157.924228,1
156,HA,12173,13830,100.0,12173-13830,3,21.32062-21.32062,2020-01-03,24.0,3.8,0.0,20.2,21.32062,-157.924228,1
526,HA,12173,13830,100.0,12173-13830,5,21.32062-21.32062,2020-01-05,24.8,0.0,0.0,18.4,21.32062,-157.924228,1
366,HA,12173,13830,100.0,12173-13830,6,21.32062-21.32062,2020-01-06,24.9,0.0,0.0,21.6,21.32062,-157.924228,1
184,DL,12173,12892,2556.0,12173-12892,3,21.32062-21.32062,2020-01-03,24.0,3.8,0.0,20.2,21.32062,-157.924228,1
638,EM,12173,12492,84.0,12173-12492,2,21.32062-21.32062,2020-01-02,23.9,0.3,0.0,11.5,21.32062,-157.924228,1
652,EM,12173,13347,54.0,12173-13347,4,21.32062-21.32062,2020-01-04,24.4,0.0,0.0,18.7,21.32062,-157.924228,1
8,AA,12173,11298,3784.0,12173-11298,2,21.32062-21.32062,2020-01-02,23.9,0.3,0.0,11.5,21.32062,-157.924228,1
1150,DL,12173,12892,2556.0,12173-12892,1,21.32062-21.32062,2020-01-01,24.4,0.0,0.0,10.1,21.32062,-157.924228,1
201,UA,12173,12016,3801.0,12173-12016,2,21.32062-21.32062,2020-01-02,23.9,0.3,0.0,11.5,21.32062,-157.924228,1
358,HA,12173,12758,163.0,12173-12758,4,21.32062-21.32062,2020-01-04,24.4,0.0,0.0,18.7,21.32062,-157.924228,1
303,UA,11292,12953,1620.0,11292-12953,1,39.861698150635-39.861698150635,2020-01-01,2.8,0.0,0.0,21.6,39.861698150635,-104.672996521,1
948,UA,11292,14747,1024.0,11292-14747,6,39.861698150635-39.861698150635,2020-01-06,0.8,0.0,0.0,29.2,39.861698150635,-104.672996521,1
4704,AX,11292,14783,637.0,11292-14783,5,39.861698150635-39.861698150635,2020-01-05,4.9,0.0,0.0,23.0,39.861698150635,-104.672996521,1
471,UA,11292,14635,1607.0,11292-14635,2,39.861698150635-39.861698150635,2020-01-02,2.8,0.0,0.0,12.2,39.861698150635,-104.672996521,1
5774,OO,11292,14489,898.0,11292-14489,7,39.861698150635-39.861698150635,2020-01-07,6.1,0.0,0.0,18.4,39.861698150635,-104.672996521,1
4719,AX,11292,14783,637.0,11292-14783,2,39.861698150635-39.861698150635,2020-01-02,2.8,0.0,0.0,12.2,39.861698150635,-104.672996521,1
4760,AX,11292,15412,1162.0,11292-15412,2,39.861698150635-39.861698150635,2020-01-02,2.8,0.0,0.0,12.2,39.861698150635,-104.672996521,1
4514,WN,11292,13198,533.0,11292-13198,1,39.861698150635-39.861698150635,2020-01-01,2.8,0.0,0.0,21.6,39.861698150635,-104.672996521,1
1982,UA,11292,14679,853.0,11292-14679,7,39.861698150635-39.861698150635,2020-01-07,6.1,0.0,0.0,18.4,39.861698150635,-104.672996521,1
3568,YX,11292,13198,533.0,11292-13198,7,39.861698150635-39.861698150635,2020-01-07,6.1,0.0,0.0,18.4,39.861698150635,-104.672996521,1
2543,DL,11292,12478,1626.0,11292-12478,4,39.861698150635-39.861698150635,2020-01-04,5.3,0.0,0.0,21.2,39.861698150635,-104.672996521,1
895,UA,11292,12266,862.0,11292-12266,3,39.861698150635-39.861698150635,2020-01-03,0.6,0.0,0.0,18.4,39.861698150635,-104.672996521,1
5505,OO,11292,14698,931.0,11292-14698,7,39.861698150635-39.861698150635,2020-01-07,6.1,0.0,0.0,18.4,39.861698150635,-104.672996521,1
920,DL,11292,10397,1199.0,11292-10397,7,39.861698150635-39.861698150635,2020-01-07,6.1,0.0,0.0,18.4,39.861698150635,-104.672996521,1
884,AA,11292,11298,641.0,11292-11298,1,39.861698150635-39.861698150635,2020-01-01,2.8,0.0,0.0,21.6,39.861698150635,-104.672996521,1
3235,WN,11292,10713,649.0,11292-10713,5,39.861698150635-39.861698150635,2020-01-05,4.9,0.0,0.0,23.0,39.861698150635,-104.672996521,1
4121,WN,11292,13891,819.0,11292-13891,5,39.861698150635-39.861698150635,2020-01-05,4.9,0.0,0.0,23.0,39.861698150635,-104.672996521,1
895,UA,11292,12266,862.0,11292-12266,1,39.861698150635-39.861698150635,2020-01-01,2.8,0.0,0.0,21.6,39.861698150635,-104.672996521,1
5385,OO,11292,14683,794.0,11292-14683,6,39.861698150635-39.861698150635,2020-01-06,0.8,0.0,0.0,29.2,39.861698150635,-104.672996521,1
2008,AA,11292,11057,1337.0,11292-11057,7,39.861698150635-39.861698150635,2020-01-07,6.1,0.0,0.0,18.4,39.861698150635,-104.672996521,1
749,F9,11292,14107,602.0,11292-14107,2,39.861698150635-39.861698150635,2020-01-02,2.8,0.0,0.0,12.2,39.861698150635,-104.672996521,1
2033,UA,11292,12264,1452.0,11292-12264,5,39.861698150635-39.861698150635,2020-01-05,4.9,0.0,0.0,23.0,39.861698150635,-104.672996521,1
5391,OO,11292,10372,125.0,11292-10372,4,39.861698150635-39.861698150635,2020-01-04,5.3,0.0,0.0,21.2,39.861698150635,-104.672996521,1
4708,AX,11292,15919,616.0,11292-15919,5,39.861698150635-39.861698150635,2020-01-05,4.9,0.0,0.0,23.0,39.861698150635,-104.672996521,1
4709,AX,11292,13851,495.0,11292-13851,4,39.861698150635-39.861698150635,2020-01-04,5.3,0.0,0.0,21.2,39.861698150635,-104.672996521,1
5046,OO,11292,12902,280.0,11292-12902,4,39.861698150635-39.861698150635,2020-01-04,5.3,0.0,0.0,21.2,39.861698150635,-104.672996521,1
4737,AX,11292,12278,420.0,11292-12278,4,39.861698150635-39.861698150635,2020-01-04,5.3,0.0,0.0,21.2,39.861698150635,-104.672996521,1
5558,OO,11292,13029,423.0,11292-13029,1,39.861698150635-39.861698150635,2020-01-01,2.8,0.0,0.0,21.6,39.861698150635,-104.672996521,1
5322,OO,11292,12278,420.0,11292-12278,3,39.861698150635-39.861698150635,2020-01-03,0.6,0.0,0.0,18.4,39.861698150635,-104.672996521,1
299,UA,11292,10299,2405.0,11292-10299,4,39.861698150635-39.861698150635,2020-01-04,5.3,0.0,0.0,21.2,39.861698150635,-104.672996521,1
2385,UA,11292,13930,888.0,11292-13930,3,39.861698150635-39.861698150635,2020-01-03,0.6,0.0,0.0,18.4,39.861698150635,-104.672996521,1
5502,OO,11292,10372,125.0,11292-10372,3,39.861698150635-39.861698150635,2020-01-03,0.6,0.0,0.0,18.4,39.861698150635,-104.672996521,1
371,F9,11292,13891,819.0,11292-13891,4,39.861698150635-39.861698150635,2020-01-04,5.3,0.0,0.0,21.2,39.861698150635,-104.672996521,1
5846,OO,11292,13851,495.0,11292-13851,5,39.861698150635-39.861698150635,2020-01-05,4.9,0.0,0.0,23.0,39.861698150635,-104.672996521,1
184,WN,11292,10821,1491.0,11292-10821,7,39.861698150635-39.861698150635,2020-01-07,6.1,0.0,0.0,18.4,39.861698150635,-104.672996521,1
124,AA,11292,11298,641.0,11292-11298,1,39.861698150635-39.861698150635,2020-01-01,2.8,0.0,0.0,21.6,39.861698150635,-104.672996521,1
754,DL,11292,10397,1199.0,11292-10397,2,39.861698150635-39.861698150635,2020-01-02,2.8,0.0,0.0,12.2,39.861698150635,-104.672996521,1
5290,OO,11292,10620,455.0,11292-10620,2,39.861698150635-39.861698150635,2020-01-02,2.8,0.0,0.0,12.2,39.861698150635,-104.672996521,1
2065,AA,11292,14107,602.0,11292-14107,2,39.861698150635-39.861698150635,2020-01-02,2.8,0.0,0.0,12.2,39.861698150635,-104.672996521,1
2431,UA,11292,11042,1201.0,11292-11042,4,39.861698150635-39.861698150635,2020-01-04,5.3,0.0,0.0,21.2,39.861698150635,-104.672996521,1
2771,AA,11292,13930,888.0,11292-13930,5,39.861698150635-39.861698150635,2020-01-05,4.9,0.0,0.0,23.0,39.861698150635,-104.672996521,1
2445,AA,11292,13303,1709.0,11292-13303,6,39.861698150635-39.861698150635,2020-01-06,0.8,0.0,0.0,29.2,39.861698150635,-104.672996521,1
339,UA,11292,14747,1024.0,11292-14747,7,39.861698150635-39.861698150635,2020-01-07,6.1,0.0,0.0,18.4,39.861698150635,-104.672996521,1
1727,UA,11292,13303,1709.0,11292-13303,3,39.861698150635-39.861698150635,2020-01-03,0.6,0.0,0.0,18.4,39.861698150635,-104.672996521,1
3987,WN,11292,13204,1546.0,11292-13204,2,39.861698150635-39.861698150635,2020-01-02,2.8,0.0,0.0,12.2,39.861698150635,-104.672996521,1
430,F9,11292,12992,771.0,11292-12992,7,39.861698150635-39.861698150635,2020-01-07,6.1,0.0,0.0,18.4,39.861698150635,-104.672996521,1
796,WN,11292,13487,680.0,11292-13487,6,39.861698150635-39.861698150635,2020-01-06,0.8,0.0,0.0,29.2,39.861698150635,-104.672996521,1
553,F9,11292,14679,853.0,11292-14679,1,39.861698150635-39.861698150635,2020-01-01,2.8,0.0,0.0,21.6,39.861698150635,-104.672996521,1
5582,OO,11292,11109,73.0,11292-11109,4,39.861698150635-39.861698150635,2020-01-04,5.3,0.0,0.0,21.2,39.861698150635,-104.672996521,1
4710,AX,11292,14457,300.0,11292-14457,7,39.861698150635-39.861698150635,2020-01-07,6.1,0.0,0.0,18.4,39.861698150635,-104.672996521,1
223,UA,11292,14100,1558.0,11292-14100,1,39.861698150635-39.861698150635,2020-01-01,2.8,0.0,0.0,21.6,39.861698150635,-104.672996521,1
3587,YX,11292,12339,977.0,11292-12339,2,39.861698150635-39.861698150635,2020-01-02,2.8,0.0,0.0,12.2,39.861698150635,-104.672996521,1
672,UA,11292,12264,1452.0,11292-12264,2,39.861698150635-39.861698150635,2020-01-02,2.8,0.0,0.0,12.2,39.861698150635,-104.672996521,1
1653,AA,11292,12892,862.0,11292-12892,7,39.861698150635-39.861698150635,2020-01-07,6.1,0.0,0.0,18.4,39.861698150635,-104.672996521,1
625,F9,11292,14893,909.0,11292-14893,3,39.861698150635-39.861698150635,2020-01-03,0.6,0.0,0.0,18.4,39.861698150635,-104.672996521,1
