op_carrier_fl_num,op_unique_carrier,origin_airport_id,dest_airport_id,distance,route,day,Key,fl_date,AvgTemp,Precipitation,Snow_mm,WindSpeed,lat,lon,Month
5043,0,14100,11433,453.0,2767,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
5002,18,14100,10792,279.0,2753,6,39.87189865112305-39.87189865112305,2020-01-06,4.2,0.0,0.0,15.5,39.87189865112305,-75.24109649658203,1
5382,16,14100,15096,228.0,2813,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
4822,18,14100,14098,201.0,2796,6,39.87189865112305-39.87189865112305,2020-01-06,4.2,0.0,0.0,15.5,39.87189865112305,-75.24109649658203,1
1847,1,14100,14683,1496.0,2804,3,39.87189865112305-39.87189865112305,2020-01-03,7.6,5.3,0.0,7.2,39.87189865112305,-75.24109649658203,1
1686,20,14100,13930,678.0,2793,1,39.87189865112305-39.87189865112305,2020-01-01,4.8,0.0,0.0,14.8,39.87189865112305,-75.24109649658203,1
4382,23,14100,15919,1066.0,2816,5,39.87189865112305-39.87189865112305,2020-01-05,5.2,0.0,0.0,26.3,39.87189865112305,-75.24109649658203,1
4987,18,14100,12397,192.0,2775,7,39.87189865112305-39.87189865112305,2020-01-07,4.0,3.3,0.0,10.8,39.87189865112305,-75.24109649658203,1
1752,1,14100,10693,675.0,2751,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
6355,22,14100,12266,1325.0,2770,5,39.87189865112305-39.87189865112305,2020-01-05,5.2,0.0,0.0,26.3,39.87189865112305,-75.24109649658203,1
108,10,14100,14843,1576.0,2809,5,39.87189865112305-39.87189865112305,2020-01-05,5.2,0.0,0.0,26.3,39.87189865112305,-75.24109649658203,1
4785,18,14100,10581,473.0,2749,4,39.87189865112305-39.87189865112305,2020-01-04,9.5,3.8,0.0,11.5,39.87189865112305,-75.24109649658203,1
2603,1,14100,14635,993.0,2803,3,39.87189865112305-39.87189865112305,2020-01-03,7.6,5.3,0.0,7.2,39.87189865112305,-75.24109649658203,1
1478,7,14100,10397,666.0,2744,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
1009,15,14100,11697,992.0,2768,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
5462,16,14100,13485,764.0,2787,3,39.87189865112305-39.87189865112305,2020-01-03,7.6,5.3,0.0,7.2,39.87189865112305,-75.24109649658203,1
4270,23,14100,13244,875.0,2783,7,39.87189865112305-39.87189865112305,2020-01-07,4.0,3.3,0.0,10.8,39.87189865112305,-75.24109649658203,1
4821,18,14100,11066,406.0,2760,4,39.87189865112305-39.87189865112305,2020-01-04,9.5,3.8,0.0,11.5,39.87189865112305,-75.24109649658203,1
221,1,14100,14107,2075.0,2797,7,39.87189865112305-39.87189865112305,2020-01-07,4.0,3.3,0.0,10.8,39.87189865112305,-75.24109649658203,1
4948,18,14100,14711,153.0,2807,6,39.87189865112305-39.87189865112305,2020-01-06,4.2,0.0,0.0,15.5,39.87189865112305,-75.24109649658203,1
404,1,14100,14635,993.0,2803,3,39.87189865112305-39.87189865112305,2020-01-03,7.6,5.3,0.0,7.2,39.87189865112305,-75.24109649658203,1
888,21,14100,11292,1558.0,2765,7,39.87189865112305-39.87189865112305,2020-01-07,4.0,3.3,0.0,10.8,39.87189865112305,-75.24109649658203,1
4357,23,14100,13487,980.0,2788,4,39.87189865112305-39.87189865112305,2020-01-04,9.5,3.8,0.0,11.5,39.87189865112305,-75.24109649658203,1
2002,21,14100,13232,668.0,2782,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
2357,10,14100,14635,993.0,2803,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
4520,23,14100,12339,588.0,2772,5,39.87189865112305-39.87189865112305,2020-01-05,5.2,0.0,0.0,26.3,39.87189865112305,-75.24109649658203,1
3694,21,14100,11697,992.0,2768,5,39.87189865112305-39.87189865112305,2020-01-05,5.2,0.0,0.0,26.3,39.87189865112305,-75.24109649658203,1
5879,23,14100,10721,280.0,2752,6,39.87189865112305-39.87189865112305,2020-01-06,4.2,0.0,0.0,15.5,39.87189865112305,-75.24109649658203,1
1533,1,14100,13303,1013.0,2785,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
6480,21,14100,13204,861.0,2780,5,39.87189865112305-39.87189865112305,2020-01-05,5.2,0.0,0.0,26.3,39.87189865112305,-75.24109649658203,1
4972,18,14100,10581,473.0,2749,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
4801,18,14100,12323,413.0,2771,7,39.87189865112305-39.87189865112305,2020-01-07,4.0,3.3,0.0,10.8,39.87189865112305,-75.24109649658203,1
4780,18,14100,14704,107.0,2806,3,39.87189865112305-39.87189865112305,2020-01-03,7.6,5.3,0.0,7.2,39.87189865112305,-75.24109649658203,1
2732,1,14100,15016,814.0,2811,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
402,1,14100,11298,1303.0,2766,3,39.87189865112305-39.87189865112305,2020-01-03,7.6,5.3,0.0,7.2,39.87189865112305,-75.24109649658203,1
4503,23,14100,10721,280.0,2752,5,39.87189865112305-39.87189865112305,2020-01-05,5.2,0.0,0.0,26.3,39.87189865112305,-75.24109649658203,1
781,1,14100,11057,449.0,2759,1,39.87189865112305-39.87189865112305,2020-01-01,4.8,0.0,0.0,14.8,39.87189865112305,-75.24109649658203,1
4904,18,14100,15096,228.0,2813,3,39.87189865112305-39.87189865112305,2020-01-03,7.6,5.3,0.0,7.2,39.87189865112305,-75.24109649658203,1
660,4,14100,10721,280.0,2752,5,39.87189865112305-39.87189865112305,2020-01-05,5.2,0.0,0.0,26.3,39.87189865112305,-75.24109649658203,1
1751,1,14100,14683,1496.0,2804,5,39.87189865112305-39.87189865112305,2020-01-05,5.2,0.0,0.0,26.3,39.87189865112305,-75.24109649658203,1
1655,1,14100,12953,96.0,2779,6,39.87189865112305-39.87189865112305,2020-01-06,4.2,0.0,0.0,15.5,39.87189865112305,-75.24109649658203,1
4686,23,14100,13851,1261.0,2791,5,39.87189865112305-39.87189865112305,2020-01-05,5.2,0.0,0.0,26.3,39.87189865112305,-75.24109649658203,1
1655,1,14100,12953,96.0,2779,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
2644,1,14100,14492,337.0,2801,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
4621,23,14100,15016,814.0,2811,6,39.87189865112305-39.87189865112305,2020-01-06,4.2,0.0,0.0,15.5,39.87189865112305,-75.24109649658203,1
4760,18,14100,10434,104.0,2747,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
1686,1,14100,14492,337.0,2801,3,39.87189865112305-39.87189865112305,2020-01-03,7.6,5.3,0.0,7.2,39.87189865112305,-75.24109649658203,1
808,1,14100,11298,1303.0,2766,7,39.87189865112305-39.87189865112305,2020-01-07,4.0,3.3,0.0,10.8,39.87189865112305,-75.24109649658203,1
5671,16,14100,14685,629.0,2805,3,39.87189865112305-39.87189865112305,2020-01-03,7.6,5.3,0.0,7.2,39.87189865112305,-75.24109649658203,1
852,1,14100,14492,337.0,2801,7,39.87189865112305-39.87189865112305,2020-01-07,4.0,3.3,0.0,10.8,39.87189865112305,-75.24109649658203,1
1478,7,14100,10397,666.0,2744,6,39.87189865112305-39.87189865112305,2020-01-06,4.2,0.0,0.0,15.5,39.87189865112305,-75.24109649658203,1
2032,1,14100,15304,920.0,2814,1,39.87189865112305-39.87189865112305,2020-01-01,4.8,0.0,0.0,14.8,39.87189865112305,-75.24109649658203,1
2460,4,14100,10721,280.0,2752,1,39.87189865112305-39.87189865112305,2020-01-01,4.8,0.0,0.0,14.8,39.87189865112305,-75.24109649658203,1
1740,1,14100,14635,993.0,2803,6,39.87189865112305-39.87189865112305,2020-01-06,4.2,0.0,0.0,15.5,39.87189865112305,-75.24109649658203,1
4371,21,14100,11697,992.0,2768,4,39.87189865112305-39.87189865112305,2020-01-04,9.5,3.8,0.0,11.5,39.87189865112305,-75.24109649658203,1
4871,18,14100,10581,473.0,2749,1,39.87189865112305-39.87189865112305,2020-01-01,4.8,0.0,0.0,14.8,39.87189865112305,-75.24109649658203,1
4515,23,14100,11278,119.0,2764,1,39.87189865112305-39.87189865112305,2020-01-01,4.8,0.0,0.0,14.8,39.87189865112305,-75.24109649658203,1
1328,1,14100,14122,268.0,2798,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
1864,1,14100,11697,992.0,2768,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
2525,1,14100,13204,861.0,2780,7,39.87189865112305-39.87189865112305,2020-01-07,4.0,3.3,0.0,10.8,39.87189865112305,-75.24109649658203,1
5015,16,14100,13871,1088.0,2792,5,39.87189865112305-39.87189865112305,2020-01-05,5.2,0.0,0.0,26.3,39.87189865112305,-75.24109649658203,1
2315,10,14100,11057,449.0,2759,3,39.87189865112305-39.87189865112305,2020-01-03,7.6,5.3,0.0,7.2,39.87189865112305,-75.24109649658203,1
4796,18,14100,15070,127.0,2812,4,39.87189865112305-39.87189865112305,2020-01-04,9.5,3.8,0.0,11.5,39.87189865112305,-75.24109649658203,1
1856,1,14100,10721,280.0,2752,1,39.87189865112305-39.87189865112305,2020-01-01,4.8,0.0,0.0,14.8,39.87189865112305,-75.24109649658203,1
1677,1,14100,13930,678.0,2793,5,39.87189865112305-39.87189865112305,2020-01-05,5.2,0.0,0.0,26.3,39.87189865112305,-75.24109649658203,1
2098,1,14100,13930,678.0,2793,4,39.87189865112305-39.87189865112305,2020-01-04,9.5,3.8,0.0,11.5,39.87189865112305,-75.24109649658203,1
4817,18,14100,13931,212.0,2794,1,39.87189865112305-39.87189865112305,2020-01-01,4.8,0.0,0.0,14.8,39.87189865112305,-75.24109649658203,1
819,21,14100,10693,675.0,2751,3,39.87189865112305-39.87189865112305,2020-01-03,7.6,5.3,0.0,7.2,39.87189865112305,-75.24109649658203,1
1167,10,14100,13204,861.0,2780,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
1288,1,14100,11057,449.0,2759,7,39.87189865112305-39.87189865112305,2020-01-07,4.0,3.3,0.0,10.8,39.87189865112305,-75.24109649658203,1
108,10,14100,14843,1576.0,2809,4,39.87189865112305-39.87189865112305,2020-01-04,9.5,3.8,0.0,11.5,39.87189865112305,-75.24109649658203,1
563,20,14100,13930,678.0,2793,5,39.87189865112305-39.87189865112305,2020-01-05,5.2,0.0,0.0,26.3,39.87189865112305,-75.24109649658203,1
2113,7,14100,10397,666.0,2744,6,39.87189865112305-39.87189865112305,2020-01-06,4.2,0.0,0.0,15.5,39.87189865112305,-75.24109649658203,1
937,1,14100,11057,449.0,2759,4,39.87189865112305-39.87189865112305,2020-01-04,9.5,3.8,0.0,11.5,39.87189865112305,-75.24109649658203,1
589,1,14100,12889,2176.0,2776,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
1993,1,14100,13204,861.0,2780,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
5518,16,14100,13931,212.0,2794,3,39.87189865112305-39.87189865112305,2020-01-03,7.6,5.3,0.0,7.2,39.87189865112305,-75.24109649658203,1
793,1,14100,11057,449.0,2759,5,39.87189865112305-39.87189865112305,2020-01-05,5.2,0.0,0.0,26.3,39.87189865112305,-75.24109649658203,1
5124,16,14100,13931,212.0,2794,3,39.87189865112305-39.87189865112305,2020-01-03,7.6,5.3,0.0,7.2,39.87189865112305,-75.24109649658203,1
5165,16,14100,11986,573.0,2769,4,39.87189865112305-39.87189865112305,2020-01-04,9.5,3.8,0.0,11.5,39.87189865112305,-75.24109649658203,1
160,4,14100,10721,280.0,2752,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
2408,20,14100,12266,1325.0,2770,4,39.87189865112305-39.87189865112305,2020-01-04,9.5,3.8,0.0,11.5,39.87189865112305,-75.24109649658203,1
4996,18,14100,12945,520.0,2778,1,39.87189865112305-39.87189865112305,2020-01-01,4.8,0.0,0.0,14.8,39.87189865112305,-75.24109649658203,1
64,1,14100,14107,2075.0,2797,3,39.87189865112305-39.87189865112305,2020-01-03,7.6,5.3,0.0,7.2,39.87189865112305,-75.24109649658203,1
1948,1,14100,14122,268.0,2798,4,39.87189865112305-39.87189865112305,2020-01-04,9.5,3.8,0.0,11.5,39.87189865112305,-75.24109649658203,1
4987,18,14100,12397,192.0,2775,5,39.87189865112305-39.87189865112305,2020-01-05,5.2,0.0,0.0,26.3,39.87189865112305,-75.24109649658203,1
1141,1,14100,13495,1089.0,2789,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
4861,18,14100,10821,90.0,2754,1,39.87189865112305-39.87189865112305,2020-01-01,4.8,0.0,0.0,14.8,39.87189865112305,-75.24109649658203,1
2525,1,14100,13204,861.0,2780,3,39.87189865112305-39.87189865112305,2020-01-03,7.6,5.3,0.0,7.2,39.87189865112305,-75.24109649658203,1
5147,16,14100,11146,356.0,2761,3,39.87189865112305-39.87189865112305,2020-01-03,7.6,5.3,0.0,7.2,39.87189865112305,-75.24109649658203,1
4814,18,14100,12339,588.0,2772,3,39.87189865112305-39.87189865112305,2020-01-03,7.6,5.3,0.0,7.2,39.87189865112305,-75.24109649658203,1
103,1,14100,14107,2075.0,2797,6,39.87189865112305-39.87189865112305,2020-01-06,4.2,0.0,0.0,15.5,39.87189865112305,-75.24109649658203,1
2355,10,14100,14635,993.0,2803,7,39.87189865112305-39.87189865112305,2020-01-07,4.0,3.3,0.0,10.8,39.87189865112305,-75.24109649658203,1
4523,23,14100,13487,980.0,2788,7,39.87189865112305-39.87189865112305,2020-01-07,4.0,3.3,0.0,10.8,39.87189865112305,-75.24109649658203,1
5565,16,14100,14307,237.0,2799,4,39.87189865112305-39.87189865112305,2020-01-04,9.5,3.8,0.0,11.5,39.87189865112305,-75.24109649658203,1
4984,18,14100,14321,364.0,2800,5,39.87189865112305-39.87189865112305,2020-01-05,5.2,0.0,0.0,26.3,39.87189865112305,-75.24109649658203,1
6516,21,14100,13232,668.0,2782,6,39.87189865112305-39.87189865112305,2020-01-06,4.2,0.0,0.0,15.5,39.87189865112305,-75.24109649658203,1
6209,12,14100,14492,337.0,2801,7,39.87189865112305-39.87189865112305,2020-01-07,4.0,3.3,0.0,10.8,39.87189865112305,-75.24109649658203,1
4943,18,14100,10990,210.0,2756,6,39.87189865112305-39.87189865112305,2020-01-06,4.2,0.0,0.0,15.5,39.87189865112305,-75.24109649658203,1
635,7,14100,10397,666.0,2744,3,39.87189865112305-39.87189865112305,2020-01-03,7.6,5.3,0.0,7.2,39.87189865112305,-75.24109649658203,1
1661,7,14100,10397,666.0,2744,6,39.87189865112305-39.87189865112305,2020-01-06,4.2,0.0,0.0,15.5,39.87189865112305,-75.24109649658203,1
2093,1,14100,11298,1303.0,2766,4,39.87189865112305-39.87189865112305,2020-01-04,9.5,3.8,0.0,11.5,39.87189865112305,-75.24109649658203,1
5120,16,14100,10874,335.0,2755,5,39.87189865112305-39.87189865112305,2020-01-05,5.2,0.0,0.0,26.3,39.87189865112305,-75.24109649658203,1
4997,18,14100,12391,130.0,2774,5,39.87189865112305-39.87189865112305,2020-01-05,5.2,0.0,0.0,26.3,39.87189865112305,-75.24109649658203,1
4487,23,14100,10529,196.0,2748,1,39.87189865112305-39.87189865112305,2020-01-01,4.8,0.0,0.0,14.8,39.87189865112305,-75.24109649658203,1
1741,20,14100,13930,678.0,2793,3,39.87189865112305-39.87189865112305,2020-01-03,7.6,5.3,0.0,7.2,39.87189865112305,-75.24109649658203,1
5543,16,14100,10599,772.0,2750,6,39.87189865112305-39.87189865112305,2020-01-06,4.2,0.0,0.0,15.5,39.87189865112305,-75.24109649658203,1
2036,21,14100,13232,668.0,2782,3,39.87189865112305-39.87189865112305,2020-01-03,7.6,5.3,0.0,7.2,39.87189865112305,-75.24109649658203,1
4729,18,14100,13230,84.0,2781,3,39.87189865112305-39.87189865112305,2020-01-03,7.6,5.3,0.0,7.2,39.87189865112305,-75.24109649658203,1
4919,18,14100,14524,198.0,2802,6,39.87189865112305-39.87189865112305,2020-01-06,4.2,0.0,0.0,15.5,39.87189865112305,-75.24109649658203,1
1409,7,14100,10397,666.0,2744,7,39.87189865112305-39.87189865112305,2020-01-07,4.0,3.3,0.0,10.8,39.87189865112305,-75.24109649658203,1
2357,10,14100,14635,993.0,2803,6,39.87189865112305-39.87189865112305,2020-01-06,4.2,0.0,0.0,15.5,39.87189865112305,-75.24109649658203,1
5968,23,14100,10721,280.0,2752,6,39.87189865112305-39.87189865112305,2020-01-06,4.2,0.0,0.0,15.5,39.87189865112305,-75.24109649658203,1
4959,18,14100,13230,84.0,2781,7,39.87189865112305-39.87189865112305,2020-01-07,4.0,3.3,0.0,10.8,39.87189865112305,-75.24109649658203,1
5262,16,14100,10874,335.0,2755,6,39.87189865112305-39.87189865112305,2020-01-06,4.2,0.0,0.0,15.5,39.87189865112305,-75.24109649658203,1
177,1,14100,10693,675.0,2751,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
4477,23,14100,10397,666.0,2744,5,39.87189865112305-39.87189865112305,2020-01-05,5.2,0.0,0.0,26.3,39.87189865112305,-75.24109649658203,1
1615,1,14100,11298,1303.0,2766,7,39.87189865112305-39.87189865112305,2020-01-07,4.0,3.3,0.0,10.8,39.87189865112305,-75.24109649658203,1
4841,18,14100,13296,289.0,2784,7,39.87189865112305-39.87189865112305,2020-01-07,4.0,3.3,0.0,10.8,39.87189865112305,-75.24109649658203,1
1710,1,14100,14492,337.0,2801,5,39.87189865112305-39.87189865112305,2020-01-05,5.2,0.0,0.0,26.3,39.87189865112305,-75.24109649658203,1
4841,18,14100,13296,289.0,2784,1,39.87189865112305-39.87189865112305,2020-01-01,4.8,0.0,0.0,14.8,39.87189865112305,-75.24109649658203,1
4921,18,14100,11433,453.0,2767,6,39.87189865112305-39.87189865112305,2020-01-06,4.2,0.0,0.0,15.5,39.87189865112305,-75.24109649658203,1
1742,1,14100,14771,2521.0,2808,4,39.87189865112305-39.87189865112305,2020-01-04,9.5,3.8,0.0,11.5,39.87189865112305,-75.24109649658203,1
4995,18,14100,12397,192.0,2775,5,39.87189865112305-39.87189865112305,2020-01-05,5.2,0.0,0.0,26.3,39.87189865112305,-75.24109649658203,1
81,1,14100,10529,196.0,2748,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
4750,18,14100,10994,550.0,2757,3,39.87189865112305-39.87189865112305,2020-01-03,7.6,5.3,0.0,7.2,39.87189865112305,-75.24109649658203,1
4870,18,14100,13933,241.0,2795,5,39.87189865112305-39.87189865112305,2020-01-05,5.2,0.0,0.0,26.3,39.87189865112305,-75.24109649658203,1
4515,23,14100,11278,119.0,2764,4,39.87189865112305-39.87189865112305,2020-01-04,9.5,3.8,0.0,11.5,39.87189865112305,-75.24109649658203,1
5121,16,14100,13931,212.0,2794,5,39.87189865112305-39.87189865112305,2020-01-05,5.2,0.0,0.0,26.3,39.87189865112305,-75.24109649658203,1
765,1,14100,14107,2075.0,2797,7,39.87189865112305-39.87189865112305,2020-01-07,4.0,3.3,0.0,10.8,39.87189865112305,-75.24109649658203,1
458,1,14100,13495,1089.0,2789,7,39.87189865112305-39.87189865112305,2020-01-07,4.0,3.3,0.0,10.8,39.87189865112305,-75.24109649658203,1
5107,16,14100,11267,477.0,2763,4,39.87189865112305-39.87189865112305,2020-01-04,9.5,3.8,0.0,11.5,39.87189865112305,-75.24109649658203,1
767,1,14100,12892,2402.0,2777,5,39.87189865112305-39.87189865112305,2020-01-05,5.2,0.0,0.0,26.3,39.87189865112305,-75.24109649658203,1
1813,1,14100,11298,1303.0,2766,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
4956,18,14100,12365,129.0,2773,3,39.87189865112305-39.87189865112305,2020-01-03,7.6,5.3,0.0,7.2,39.87189865112305,-75.24109649658203,1
5493,16,14100,13244,875.0,2783,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
5271,16,14100,15412,554.0,2815,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
4902,18,14100,13342,690.0,2786,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
4483,23,14100,14307,237.0,2799,6,39.87189865112305-39.87189865112305,2020-01-06,4.2,0.0,0.0,15.5,39.87189865112305,-75.24109649658203,1
171,10,14100,11292,1558.0,2765,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
5362,16,14100,11042,363.0,2758,6,39.87189865112305-39.87189865112305,2020-01-06,4.2,0.0,0.0,15.5,39.87189865112305,-75.24109649658203,1
1751,1,14100,14683,1496.0,2804,4,39.87189865112305-39.87189865112305,2020-01-04,9.5,3.8,0.0,11.5,39.87189865112305,-75.24109649658203,1
4364,23,14100,14321,364.0,2800,5,39.87189865112305-39.87189865112305,2020-01-05,5.2,0.0,0.0,26.3,39.87189865112305,-75.24109649658203,1
4867,18,14100,14321,364.0,2800,4,39.87189865112305-39.87189865112305,2020-01-04,9.5,3.8,0.0,11.5,39.87189865112305,-75.24109649658203,1
6099,22,14100,12266,1325.0,2770,4,39.87189865112305-39.87189865112305,2020-01-04,9.5,3.8,0.0,11.5,39.87189865112305,-75.24109649658203,1
6367,22,14100,12266,1325.0,2770,7,39.87189865112305-39.87189865112305,2020-01-07,4.0,3.3,0.0,10.8,39.87189865112305,-75.24109649658203,1
2732,1,14100,15016,814.0,2811,1,39.87189865112305-39.87189865112305,2020-01-01,4.8,0.0,0.0,14.8,39.87189865112305,-75.24109649658203,1
5296,16,14100,10431,504.0,2746,5,39.87189865112305-39.87189865112305,2020-01-05,5.2,0.0,0.0,26.3,39.87189865112305,-75.24109649658203,1
4777,18,14100,14711,153.0,2807,6,39.87189865112305-39.87189865112305,2020-01-06,4.2,0.0,0.0,15.5,39.87189865112305,-75.24109649658203,1
1710,1,14100,14492,337.0,2801,3,39.87189865112305-39.87189865112305,2020-01-03,7.6,5.3,0.0,7.2,39.87189865112305,-75.24109649658203,1
897,1,14100,14869,1927.0,2810,5,39.87189865112305-39.87189865112305,2020-01-05,5.2,0.0,0.0,26.3,39.87189865112305,-75.24109649658203,1
5059,0,14100,14492,337.0,2801,7,39.87189865112305-39.87189865112305,2020-01-07,4.0,3.3,0.0,10.8,39.87189865112305,-75.24109649658203,1
563,1,14100,11057,449.0,2759,3,39.87189865112305-39.87189865112305,2020-01-03,7.6,5.3,0.0,7.2,39.87189865112305,-75.24109649658203,1
5020,16,14100,11267,477.0,2763,5,39.87189865112305-39.87189865112305,2020-01-05,5.2,0.0,0.0,26.3,39.87189865112305,-75.24109649658203,1
4445,23,14100,11066,406.0,2760,5,39.87189865112305-39.87189865112305,2020-01-05,5.2,0.0,0.0,26.3,39.87189865112305,-75.24109649658203,1
5020,16,14100,11267,477.0,2763,3,39.87189865112305-39.87189865112305,2020-01-03,7.6,5.3,0.0,7.2,39.87189865112305,-75.24109649658203,1
5640,16,14100,15096,228.0,2813,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
2291,10,14100,13303,1013.0,2785,1,39.87189865112305-39.87189865112305,2020-01-01,4.8,0.0,0.0,14.8,39.87189865112305,-75.24109649658203,1
4487,23,14100,10529,196.0,2748,6,39.87189865112305-39.87189865112305,2020-01-06,4.2,0.0,0.0,15.5,39.87189865112305,-75.24109649658203,1
1488,1,14100,12892,2402.0,2777,1,39.87189865112305-39.87189865112305,2020-01-01,4.8,0.0,0.0,14.8,39.87189865112305,-75.24109649658203,1
4824,18,14100,11042,363.0,2758,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
2473,7,14100,11433,453.0,2767,6,39.87189865112305-39.87189865112305,2020-01-06,4.2,0.0,0.0,15.5,39.87189865112305,-75.24109649658203,1
4997,18,14100,12391,130.0,2774,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
1529,1,14100,14843,1576.0,2809,4,39.87189865112305-39.87189865112305,2020-01-04,9.5,3.8,0.0,11.5,39.87189865112305,-75.24109649658203,1
3803,21,14100,10693,675.0,2751,5,39.87189865112305-39.87189865112305,2020-01-05,5.2,0.0,0.0,26.3,39.87189865112305,-75.24109649658203,1
5385,16,14100,11193,507.0,2762,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
110,10,14100,14843,1576.0,2809,3,39.87189865112305-39.87189865112305,2020-01-03,7.6,5.3,0.0,7.2,39.87189865112305,-75.24109649658203,1
1120,1,14100,10423,1430.0,2745,7,39.87189865112305-39.87189865112305,2020-01-07,4.0,3.3,0.0,10.8,39.87189865112305,-75.24109649658203,1
4913,18,14100,11042,363.0,2758,7,39.87189865112305-39.87189865112305,2020-01-07,4.0,3.3,0.0,10.8,39.87189865112305,-75.24109649658203,1
4730,18,14100,14524,198.0,2802,5,39.87189865112305-39.87189865112305,2020-01-05,5.2,0.0,0.0,26.3,39.87189865112305,-75.24109649658203,1
1970,1,14100,14107,2075.0,2797,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
888,21,14100,11292,1558.0,2765,6,39.87189865112305-39.87189865112305,2020-01-06,4.2,0.0,0.0,15.5,39.87189865112305,-75.24109649658203,1
1897,1,14100,11697,992.0,2768,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
2111,1,14100,12953,96.0,2779,3,39.87189865112305-39.87189865112305,2020-01-03,7.6,5.3,0.0,7.2,39.87189865112305,-75.24109649658203,1
5951,23,14100,10721,280.0,2752,6,39.87189865112305-39.87189865112305,2020-01-06,4.2,0.0,0.0,15.5,39.87189865112305,-75.24109649658203,1
570,7,14100,13487,980.0,2788,3,39.87189865112305-39.87189865112305,2020-01-03,7.6,5.3,0.0,7.2,39.87189865112305,-75.24109649658203,1
4748,18,14100,10257,212.0,2743,2,39.87189865112305-39.87189865112305,2020-01-02,2.4,0.0,0.0,6.5,39.87189865112305,-75.24109649658203,1
5095,16,11057,14524,257.0,634,5,35.2140007019043-35.2140007019043,2020-01-05,6.4,0.0,0.0,9.4,35.2140007019043,-80.94309997558594,1
